"game_date","game_id","team_home","team_away","period","clock","secs_game","event_num","msg_type","act_type","team_abb","poss_team","poss_home","poss_away","description","action_type","sub_type","and1","total_fta","team_ft","player_ft","player1_name","event_pts","score_home","score_away","poss_number","margin_start_poss","start_poss","pts_poss","ids_lineup_off","names_lineup_off","ids_lineup_def","names_lineup_def","garbage_time","id_player_off_pg","id_player_off_sg","id_player_off_sf","id_player_off_pf","id_player_off_c","id_player_def_pg","id_player_def_sg","id_player_def_sf","id_player_def_pf","id_player_def_c"
2026-04-19,"0042500111","BOS","PHI",4,"00:44.70",2835.3,673,1,2,"BOS","BOS",1,0,"B. Scheierman 25' 3PT running (5 PTS) (J. Walsh 2 AST)","3pt","Jump Shot",NA,NA,NA,NA,"1631248 Baylor Scheierman",3,123,91,48,NA,"00:48.80",3,"1630568, 1631199, 1631248, 1641775, 1642864","Luka Garza, Ron Harper Jr., Baylor Scheierman, Jordan Walsh, Hugo González","1629656, 1630570, 1631133, 1631207, 1631230","Quentin Grimes, Trendon Watford, Jabari Walker, Dalen Terry, Dominick Barlow",1,1631248,1642864,1631199,1641775,1630568,1629656,1631207,1630570,1631230,1631133
2026-04-19,"0042500111","BOS","PHI",4,"00:38.10",2841.9,675,2,79,"PHI","PHI",0,1,"MISS Q. Grimes 24' pullup 3PT","3pt","Jump Shot",NA,NA,NA,NA,"1629656 Quentin Grimes",0,123,91,49,-32,"00:44.70",0,"1629656, 1630570, 1631133, 1631207, 1631230","Quentin Grimes, Trendon Watford, Jabari Walker, Dalen Terry, Dominick Barlow","1630568, 1631199, 1631248, 1641775, 1642864","Luka Garza, Ron Harper Jr., Baylor Scheierman, Jordan Walsh, Hugo González",1,1631207,1629656,1631133,1630570,1631230,1631199,1631248,1642864,1641775,1630568
2026-04-19,"0042500111","BOS","PHI",4,"00:36.50",2843.5,676,4,0,"BOS","BOS",0,0,"H. González REBOUND (Off:0 Def:1)","rebound","defensive",NA,NA,NA,NA,"1642864 Hugo González",0,123,91,50,32,"00:36.50",NA,"1630568, 1631199, 1631248, 1641775, 1642864","Luka Garza, Ron Harper Jr., Baylor Scheierman, Jordan Walsh, Hugo González","1629656, 1630570, 1631133, 1631207, 1631230","Quentin Grimes, Trendon Watford, Jabari Walker, Dalen Terry, Dominick Barlow",1,1631248,1642864,1631199,1641775,1630568,1629656,1631207,1630570,1631230,1631133
2026-04-19,"0042500111","BOS","PHI",4,"00:11.60",2868.4,678,5,11,"BOS","BOS",1,0,"BOS shot clock Team TURNOVER","turnover","shot clock",NA,NA,NA,NA,NA,0,123,91,50,NA,"00:36.50",0,"1630568, 1631199, 1631248, 1641775, 1642864","Luka Garza, Ron Harper Jr., Baylor Scheierman, Jordan Walsh, Hugo González","1629656, 1630570, 1631133, 1631207, 1631230","Quentin Grimes, Trendon Watford, Jabari Walker, Dalen Terry, Dominick Barlow",1,1631248,1642864,1631199,1641775,1630568,1629656,1631207,1630570,1631230,1631133
2026-04-19,"0042500111","BOS","PHI",4,"00:00.00",2880,9999,99,0,"PHI","PHI",0,1,"Last possession of quarter","period","end",NA,NA,NA,NA,NA,0,123,91,51,-32,"00:11.60",NA,"1629656, 1630570, 1631133, 1631207, 1631230","Quentin Grimes, Trendon Watford, Jabari Walker, Dalen Terry, Dominick Barlow","1630568, 1631199, 1631248, 1641775, 1642864","Luka Garza, Ron Harper Jr., Baylor Scheierman, Jordan Walsh, Hugo González",1,1631207,1629656,1631133,1630570,1631230,1631199,1631248,1642864,1641775,1630568
2026-04-19,"0042500111","BOS","PHI",4,"00:00.00",2880,680,93,0,NA,"PHI",0,0,"Game End","game","end",NA,NA,NA,NA,NA,0,123,91,51,NA,"00:11.60",0,"1629656, 1630570, 1631133, 1631207, 1631230","Quentin Grimes, Trendon Watford, Jabari Walker, Dalen Terry, Dominick Barlow","1630568, 1631199, 1631248, 1641775, 1642864","Luka Garza, Ron Harper Jr., Baylor Scheierman, Jordan Walsh, Hugo González",1,1631207,1629656,1631133,1630570,1631230,1631199,1631248,1642864,1641775,1630568
2026-04-21,"0042500112","BOS","PHI",1,"12:00.00",0,2,12,0,NA,"BOS",0,0,"Period Start","period","start",NA,NA,NA,NA,NA,0,0,0,1,0,"12:00.00",NA,"1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George",0,1628401,1627759,1630573,1628369,1629674,1630178,1642845,1626162,202331,1641737
2026-04-21,"0042500112","BOS","PHI",1,"11:54.00",6,4,10,0,"BOS","BOS",0,0,"Jump Ball N. Queta vs. A. Bona: Tip to J. Tatum","jumpball","recovered",NA,NA,NA,NA,"1628369 Jayson Tatum",0,0,0,1,NA,"12:00.00",NA,"1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George",0,1628401,1627759,1630573,1628369,1629674,1630178,1642845,1626162,202331,1641737
2026-04-21,"0042500112","BOS","PHI",1,"11:37.00",23,7,1,1,"BOS","BOS",1,0,"J. Tatum 26' 3PT  (3 PTS) (J. Brown 1 AST)","3pt","Jump Shot",NA,NA,NA,NA,"1628369 Jayson Tatum",3,3,0,1,NA,"12:00.00",3,"1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George",0,1628401,1627759,1630573,1628369,1629674,1630178,1642845,1626162,202331,1641737
2026-04-21,"0042500112","BOS","PHI",1,"11:09.00",51,9,1,80,"PHI","PHI",0,1,"P. George 13' step back Jump Shot (2 PTS)","2pt","Jump Shot",NA,NA,NA,NA,"202331 Paul George",2,3,2,2,-3,"11:37.00",2,"1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George","1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser",0,1630178,1642845,1626162,202331,1641737,1628401,1630573,1627759,1628369,1629674
2026-04-21,"0042500112","BOS","PHI",1,"10:48.00",72,10,2,1,"BOS","BOS",0,0,"MISS D. White 25' 3PT","3pt","Jump Shot",NA,NA,NA,NA,"1628401 Derrick White",0,3,2,3,1,"11:09.00",NA,"1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George",0,1628401,1627759,1630573,1628369,1629674,1630178,1642845,1626162,202331,1641737
2026-04-21,"0042500112","BOS","PHI",1,"10:46.00",74,11,4,0,"BOS","BOS",0,0,"S. Hauser REBOUND (Off:1 Def:0)","rebound","offensive",NA,NA,NA,NA,"1630573 Sam Hauser",0,3,2,3,NA,"11:09.00",NA,"1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George",0,1628401,1627759,1630573,1628369,1629674,1630178,1642845,1626162,202331,1641737
2026-04-21,"0042500112","BOS","PHI",1,"10:42.00",78,12,1,79,"BOS","BOS",1,0,"S. Hauser 25' 3PT pullup (3 PTS) (J. Tatum 1 AST)","3pt","Jump Shot",NA,NA,NA,NA,"1630573 Sam Hauser",3,6,2,3,NA,"11:09.00",3,"1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George",0,1628401,1627759,1630573,1628369,1629674,1630178,1642845,1626162,202331,1641737
2026-04-21,"0042500112","BOS","PHI",1,"10:17.00",103,14,1,47,"PHI","PHI",0,1,"P. George 16' turnaround Jump Shot (4 PTS) (V. Edgecombe 1 AST)","2pt","Jump Shot",NA,NA,NA,NA,"202331 Paul George",2,6,4,4,-4,"10:42.00",2,"1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George","1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser",0,1630178,1642845,1626162,202331,1641737,1628401,1630573,1627759,1628369,1629674
2026-04-21,"0042500112","BOS","PHI",1,"10:01.00",119,15,2,98,"BOS","BOS",1,0,"MISS J. Tatum cutting Layup","2pt","Layup",NA,NA,NA,NA,"1628369 Jayson Tatum",0,6,4,5,2,"10:17.00",0,"1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George",0,1628401,1627759,1630573,1628369,1629674,1630178,1642845,1626162,202331,1641737
2026-04-21,"0042500112","BOS","PHI",1,"09:59.00",121,16,4,0,"PHI","PHI",0,0,"K. Oubre Jr. REBOUND (Off:0 Def:1)","rebound","defensive",NA,NA,NA,NA,"1626162 Kelly Oubre Jr.",0,6,4,6,-2,"09:59.00",NA,"1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George","1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser",0,1630178,1642845,1626162,202331,1641737,1628401,1630573,1627759,1628369,1629674
2026-04-21,"0042500112","BOS","PHI",1,"09:51.00",129,17,1,41,"PHI","PHI",0,1,"V. Edgecombe running Layup (2 PTS) (T. Maxey 1 AST)","2pt","Layup",NA,NA,NA,NA,"1642845 VJ Edgecombe",2,6,6,6,NA,"09:59.00",2,"1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George","1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser",0,1630178,1642845,1626162,202331,1641737,1628401,1630573,1627759,1628369,1629674
2026-04-21,"0042500112","BOS","PHI",1,"09:40.00",140,19,6,1,"PHI","BOS",0,0,"T. Maxey personal FOUL (1 PF)","foul","personal",NA,NA,NA,NA,"1630178 Tyrese Maxey",0,6,6,7,0,"09:51.00",NA,"1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George",0,1628401,1627759,1630573,1628369,1629674,1630178,1642845,1626162,202331,1641737
2026-04-21,"0042500112","BOS","PHI",1,"09:27.00",153,21,1,9,"BOS","BOS",1,0,"J. Brown driving DUNK (2 PTS)","2pt","DUNK",NA,NA,NA,NA,"1627759 Jaylen Brown",2,8,6,7,NA,"09:51.00",2,"1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George",0,1628401,1627759,1630573,1628369,1629674,1630178,1642845,1626162,202331,1641737
2026-04-21,"0042500112","BOS","PHI",1,"09:23.00",157,22,6,11,"BOS","PHI",0,0,"J. Brown technical FOUL (1 Tech)","foul","technical",NA,1,"PHI","1630178 Tyrese Maxey","1627759 Jaylen Brown",0,8,6,8,-2,"09:27.00",NA,"1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George","1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser",0,1630178,1642845,1626162,202331,1641737,1628401,1630573,1627759,1628369,1629674
2026-04-21,"0042500112","BOS","PHI",1,"09:23.00",157,23,3,16,"PHI","PHI",0,0,"T. Maxey technical Free Throw 1 of 1 (1 PTS)","freethrow","1 of 1",NA,NA,NA,NA,"1630178 Tyrese Maxey",1,8,7,8,NA,"09:27.00",NA,"1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George","1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser",0,1630178,1642845,1626162,202331,1641737,1628401,1630573,1627759,1628369,1629674
2026-04-21,"0042500112","BOS","PHI",1,"09:09.00",171,24,1,79,"PHI","PHI",0,1,"V. Edgecombe 17' pullup Jump Shot (4 PTS)","2pt","Jump Shot",NA,NA,NA,NA,"1642845 VJ Edgecombe",2,8,9,8,NA,"09:27.00",3,"1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George","1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser",0,1630178,1642845,1626162,202331,1641737,1628401,1630573,1627759,1628369,1629674
2026-04-21,"0042500112","BOS","PHI",1,"08:49.00",191,26,2,1,"BOS","BOS",0,0,"MISS J. Brown 25' 3PT","3pt","Jump Shot",NA,NA,NA,NA,"1627759 Jaylen Brown",0,8,9,9,-1,"09:09.00",NA,"1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George",0,1628401,1627759,1630573,1628369,1629674,1630178,1642845,1626162,202331,1641737
2026-04-21,"0042500112","BOS","PHI",1,"08:48.00",192,27,4,0,"BOS","BOS",0,0,"J. Tatum REBOUND (Off:1 Def:0)","rebound","offensive",NA,NA,NA,NA,"1628369 Jayson Tatum",0,8,9,9,NA,"09:09.00",NA,"1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George",0,1628401,1627759,1630573,1628369,1629674,1630178,1642845,1626162,202331,1641737
2026-04-21,"0042500112","BOS","PHI",1,"08:43.00",197,28,6,4,"BOS","BOS",0,0,"J. Tatum offensive FOUL (1 PF)","foul","offensive",NA,NA,NA,NA,"1628369 Jayson Tatum",0,8,9,9,NA,"09:09.00",NA,"1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George",0,1628401,1627759,1630573,1628369,1629674,1630178,1642845,1626162,202331,1641737
2026-04-21,"0042500112","BOS","PHI",1,"08:43.00",197,30,5,37,"BOS","BOS",1,0,"J. Tatum offensive foul TURNOVER (1 TO)","turnover","offensive foul",NA,NA,NA,NA,"1628369 Jayson Tatum",0,8,9,9,NA,"09:09.00",0,"1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George",0,1628401,1627759,1630573,1628369,1629674,1630178,1642845,1626162,202331,1641737
2026-04-21,"0042500112","BOS","PHI",1,"08:33.00",207,31,2,79,"PHI","PHI",0,1,"MISS V. Edgecombe 17' pullup Shot","2pt","Jump Shot",NA,NA,NA,NA,"1642845 VJ Edgecombe",0,8,9,10,1,"08:43.00",0,"1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George","1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser",0,1630178,1642845,1626162,202331,1641737,1628401,1630573,1627759,1628369,1629674
2026-04-21,"0042500112","BOS","PHI",1,"08:32.00",208,32,4,0,"BOS","BOS",0,0,"J. Tatum REBOUND (Off:1 Def:1)","rebound","defensive",NA,NA,NA,NA,"1628369 Jayson Tatum",0,8,9,11,-1,"08:32.00",NA,"1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George",0,1628401,1627759,1630573,1628369,1629674,1630178,1642845,1626162,202331,1641737
2026-04-21,"0042500112","BOS","PHI",1,"08:23.00",217,33,1,86,"BOS","BOS",1,0,"J. Tatum 20' turnaround fadeaway Jump Shot (5 PTS)","2pt","Jump Shot",NA,NA,NA,NA,"1628369 Jayson Tatum",2,10,9,11,NA,"08:32.00",2,"1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George",0,1628401,1627759,1630573,1628369,1629674,1630178,1642845,1626162,202331,1641737
2026-04-21,"0042500112","BOS","PHI",1,"08:13.00",227,34,1,79,"PHI","PHI",0,1,"T. Maxey 15' pullup Jump Shot (3 PTS)","2pt","Jump Shot",NA,NA,NA,NA,"1630178 Tyrese Maxey",2,10,11,12,-1,"08:23.00",2,"1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George","1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser",0,1630178,1642845,1626162,202331,1641737,1628401,1630573,1627759,1628369,1629674
2026-04-21,"0042500112","BOS","PHI",1,"08:05.00",235,35,2,79,"BOS","BOS",1,0,"MISS J. Tatum 27' pullup 3PT","3pt","Jump Shot",NA,NA,NA,NA,"1628369 Jayson Tatum",0,10,11,13,-1,"08:13.00",0,"1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George",0,1628401,1627759,1630573,1628369,1629674,1630178,1642845,1626162,202331,1641737
2026-04-21,"0042500112","BOS","PHI",1,"08:03.00",237,36,4,0,"PHI","PHI",0,0,"V. Edgecombe REBOUND (Off:0 Def:1)","rebound","defensive",NA,NA,NA,NA,"1642845 VJ Edgecombe",0,10,11,14,1,"08:03.00",NA,"1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George","1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser",0,1630178,1642845,1626162,202331,1641737,1628401,1630573,1627759,1628369,1629674
2026-04-21,"0042500112","BOS","PHI",1,"07:55.00",245,37,2,5,"PHI","PHI",0,0,"MISS A. Bona 7' Layup - blocked","2pt","Layup",NA,NA,NA,NA,"1641737 Adem Bona",0,10,11,14,NA,"08:03.00",NA,"1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George","1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser",0,1630178,1642845,1626162,202331,1641737,1628401,1630573,1627759,1628369,1629674
2026-04-21,"0042500112","BOS","PHI",1,"07:55.00",245,38,92,0,"BOS","PHI",0,0,"S. Hauser BLOCK (1 BLK)","block",NA,NA,NA,NA,NA,"1630573 Sam Hauser",0,10,11,14,NA,"08:03.00",NA,"1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George","1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser",0,1630178,1642845,1626162,202331,1641737,1628401,1630573,1627759,1628369,1629674
2026-04-21,"0042500112","BOS","PHI",1,"07:53.00",247,42,4,0,"PHI","PHI",0,0,"TEAM offensive REBOUND","rebound","offensive",NA,NA,NA,NA,NA,0,10,11,14,NA,"08:03.00",NA,"1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George","1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser",0,1630178,1642845,1626162,202331,1641737,1628401,1630573,1627759,1628369,1629674
2026-04-21,"0042500112","BOS","PHI",1,"07:53.00",247,39,10,0,"PHI","PHI",0,0,"Jump Ball A. Bona vs. S. Hauser: Tip to T. Maxey","jumpball","recovered",NA,NA,NA,NA,"1630178 Tyrese Maxey",0,10,11,14,NA,"08:03.00",NA,"1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George","1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser",0,1630178,1642845,1626162,202331,1641737,1628401,1630573,1627759,1628369,1629674
2026-04-21,"0042500112","BOS","PHI",1,"07:48.00",252,43,1,63,"PHI","PHI",0,1,"T. Maxey 14' fadeaway Jump Shot (5 PTS)","2pt","Jump Shot",NA,NA,NA,NA,"1630178 Tyrese Maxey",2,10,13,14,NA,"08:03.00",2,"1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George","1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser",0,1630178,1642845,1626162,202331,1641737,1628401,1630573,1627759,1628369,1629674
2026-04-21,"0042500112","BOS","PHI",1,"07:42.00",258,44,5,13,"BOS","BOS",1,0,"D. White backcourt TURNOVER (1 TO)","turnover","backcourt",NA,NA,NA,NA,"1628401 Derrick White",0,10,13,15,-3,"07:48.00",0,"1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George",0,1628401,1627759,1630573,1628369,1629674,1630178,1642845,1626162,202331,1641737
2026-04-21,"0042500112","BOS","PHI",1,"07:32.00",268,45,2,1,"PHI","PHI",0,1,"MISS V. Edgecombe 3PT","3pt","Jump Shot",NA,NA,NA,NA,"1642845 VJ Edgecombe",0,10,13,16,3,"07:42.00",0,"1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George","1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser",0,1630178,1642845,1626162,202331,1641737,1628401,1630573,1627759,1628369,1629674
2026-04-21,"0042500112","BOS","PHI",1,"07:30.00",270,46,4,0,"BOS","BOS",0,0,"J. Brown REBOUND (Off:0 Def:1)","rebound","defensive",NA,NA,NA,NA,"1627759 Jaylen Brown",0,10,13,17,-3,"07:30.00",NA,"1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George",0,1628401,1627759,1630573,1628369,1629674,1630178,1642845,1626162,202331,1641737
2026-04-21,"0042500112","BOS","PHI",1,"07:24.00",276,47,1,2,"BOS","BOS",1,0,"D. White 24' 3PT running (3 PTS) (J. Brown 2 AST)","3pt","Jump Shot",NA,NA,NA,NA,"1628401 Derrick White",3,13,13,17,NA,"07:30.00",3,"1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George",0,1628401,1627759,1630573,1628369,1629674,1630178,1642845,1626162,202331,1641737
2026-04-21,"0042500112","BOS","PHI",1,"07:10.00",290,49,2,79,"PHI","PHI",0,1,"MISS T. Maxey 24' pullup 3PT","3pt","Jump Shot",NA,NA,NA,NA,"1630178 Tyrese Maxey",0,13,13,18,0,"07:24.00",0,"1626162, 1630178, 1641737, 1642845, 202331","Kelly Oubre Jr., Tyrese Maxey, Adem Bona, VJ Edgecombe, Paul George","1627759, 1628369, 1628401, 1629674, 1630573","Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser",0,1630178,1642845,1626162,202331,1641737,1628401,1630573,1627759,1628369,1629674
